"block","totalContainers","sourceNode","destinationNode","containerID","containerCPU","averageCPU","stddevCPU","minCPU","maxCPU","algorithm","testCase"
"102","1000","78fc2b69-61a0-43a7-b5b4-0593803fb6e4","d18d91fb-c485-4339-8eb2-4abd232d9d3e","2114dba2-63c3-4bc6-ab39-a200de28c7ed","52","196.03516","22.121643","141","253","SINGLE","AVERAGE"
"103","1000","50dd178a-05c4-4e1c-9047-36bb5807354e","3c3cf0a1-21ee-404a-a002-bfc32ccadf7f","8282352c-dc05-420f-ac11-cb81e3e1b35a","73","196.03516","21.816956","142","253","SINGLE","AVERAGE"
"104","1000","50dd542c-67f1-44ba-9e8c-7c111e55e7b3","d234abcf-d727-4866-bcf6-98089902b462","32a184b9-5bb8-42a3-bfb6-1300dd957173","88","196.03516","21.637268","143","252","SINGLE","AVERAGE"
"105","1000","f0aae533-0607-4f37-b9d3-266ef0159206","288eb9cb-41c7-4afd-8f2e-c478e410139f","9c9d9f04-0899-4f23-9050-213a6bff3929","84","196.03516","21.441956","143","252","SINGLE","AVERAGE"
"106","1000","e7750bd4-3a71-4062-8599-f82563add8c4","edad4bdd-9bac-4886-bb40-0f1cba817535","837aacd4-b8cd-44b6-a7e4-8f871aeba478","67","196.03516","21.11383","143","252","SINGLE","AVERAGE"
"107","1000","6fd20565-9334-4fe8-8013-3cacd3969104","73dbbfef-626d-4573-9b8b-7f07c9af1c28","1d8daa7a-6b64-4dd4-8ad8-68db220facd5","75","196.03516","20.848206","144","252","SINGLE","AVERAGE"
"108","1000","2b86ec36-6661-4151-b941-999e1870e90e","5b98abd4-013d-4788-8f72-06d7ac2dafa2","31aba21b-9732-43e3-8598-25a841651212","65","196.03516","20.512268","146","252","SINGLE","AVERAGE"
"109","1000","24cbad18-7d95-44a4-8639-de1ade369e92","57aee80e-54b2-442b-bb60-a80df3817287","6fbcdb8f-b116-4b31-947d-0ddaccfe1236","61","196.03516","20.160706","148","249","SINGLE","AVERAGE"
"110","1000","3d7afd80-4e61-4a98-a2ad-0aa6fd8e08b5","a187f60d-29ec-431d-999b-02bc0c08300b","fe028d64-071d-4177-bc66-9494078e0960","87","196.03516","20.05133","150","249","SINGLE","AVERAGE"
"111","1000","fa59b61f-3494-4ed0-bd7a-af6539e2ea45","00ea9bab-652e-4bee-a7d1-36370f41269a","94ba80b6-2eb6-43c6-8d37-c541f176443a","85","196.03516","19.941956","151","248","SINGLE","AVERAGE"
"112","1000","e0bda20d-85b6-4aa3-996a-96a298a52fb9","bc274ef4-48a3-4158-b8d3-21d399a56557","26dd8b98-f8f2-473f-8bcd-e09535edb102","79","196.03516","19.80133","151","245","SINGLE","AVERAGE"
"113","1000","dbfccd4b-bd0f-4b6a-b6e8-86cfa9f6be21","312d2f7d-6a22-4f0a-af4d-ba950de21d53","10b50ecc-5a23-4a64-9f68-4f2f8a803732","82","196.03516","19.70758","152","243","SINGLE","AVERAGE"
"114","1000","87d7be4f-7aad-41b3-84f0-131154c291fc","8e10f0d1-85a1-465f-95a6-fe4c06c0bb9e","f9cb8119-abcd-4131-8592-aeee95cd5356","89","196.03516","19.691956","152","243","SINGLE","AVERAGE"
"115","1000","6fc58bb3-a844-40a8-8959-101f31c8d53f","93e9c22c-6617-4136-8c4a-666ec65f5e75","9c2aace9-365b-404c-99c1-9e54d3f5f341","62","196.03516","19.465393","152","243","SINGLE","AVERAGE"
